year	month	ABC	CCU	DAR	DECK	EPC	JBSS	KO	LEXR	LTRE	MED	MGPI	MIDD	MTEX	MVL	PPC	REV	SUP	SWY	TEN	USNA	ANDE	CHE	F	JAH	NATR	NLS	SBUX	SEB	SPTN	STKL	TAP	TIVO	TOM	VC	CL	MNST	MTH	PTRY	TPX	TRW	TSCO	BID	CRI	ELY	EXPE	FDP	KCP	NAFC	RDEN	SNMX	DPZ	JNJ	OATS	RAI	SXT	WBD	HLF	JAKK	MCK	SKX	VGR	CAA	MOD	NTRI	PBH	CTB	LEA	THS	GT	ICON	TUP	ARDNA	CQB	IMKTA	SEED	ADY	CROX	GRMN	JSDA	WWW	AMZN	BG	BZH	COKE	PAS	RCII	SAM	CENTA	TBL	TR	BARE	FACE	HBI	SUSS	WINN	HOG	IBA	WRC	BGS	ALCO	G	KTII	OME	WBC	ETP	ADM	DAN	HOGS	PNRA	SMG	BC	ATVI	AXL	STMP	DL	FLO	SENEA	CHBT	BRFS	CZZ	GM	PRGO	SVM	CSKI	DOLE	FOSL	LO	DPS	JNY	FARM	MDC	CLX	PRMW	SPB	TTWO	IPAR	SODA	TSLA	WFM	INGR	URI	BTH	CHEF	EA	ZNGA	RNDY	HSH	CG	PEP	RGS	SYY	LFVN	NGVC	WWAV	BDBD	LKQ	PF	CSG	COTY	ENZY	POST	SFM	VFC	ESI	CPG	FGL	MJN	ABEV	GPRO	SC	WES	KATE	NHTC	DPLO	PFGC	FRPT	SFS	VSTO	BETR	BLD	ENR	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	WOW	CELH	ROKU	APTV	DLPH	CRON	HFFG	VNE	WMK	CPRI	EL	PM
2015	12											0.24396683957391554					0.17111832278964423			0.08980555587299971							0.47820836948470213													0.5000540435601816																							-0.18618590958593662																																																			0.41930940423643587							-0.3606730936907491													5.632232350477271e-05				-0.023972487967639896															-0.4999411031916496	7.47316322387922e-05							5.1349075132382547e-05				-6.441186969465755e-07	-0.4256825677871707	-9.926790965515248e-05		4.291166597959194e-05	-1.1183901901299153e-06	0.09390409784439505	1.0162195678994465e-05																																
2016	3											0.12849704647902815					0.11793447415368931			0.024963144691866723							0.21321724107904394													0.3731786907971533																							-0.17815196124424224																																																	0.30304972663205565		0.11019542001121956						4.083081735055906e-07	-0.08035715717466317																	-1.5015854397647451e-06				0.32583673970560634											-7.475316516094932e-07												5.025611076197534e-07	-0.33835766981851273			-9.722367567380578e-07	-5.222133633722942e-07	-2.8767970667639576e-07		-0.5000002738359479	-5.04604181651318e-07																														
2016	6											0.03246401333330355		-6.539002531246319e-06												0.019196725023460703																				0.05436845849106248					-0.0038567423885148824	0.16482058577935577											-0.13183330373868107													-0.00861584294472285						0.09712721021681023																																																														-6.146028135051782e-06									-0.015652711013580362	-0.04616672645686673	0.42236015493692214					0.23696828954036925	-0.05210396308747676					9.322227561831472e-07				-0.06704148227786977	-0.17751517551246102				0.0009195435264958639	-0.025423427625686796																												
2016	9																1.19580614891983e-07																																																																																											0.005416739296725887																										0.08213347671326535					0.028006674166954775					1.653655560730067e-07	0.17835605025078288	3.871990910785076e-07							2.168603189453435e-07		0.26608255485750676					0.025294869704279244	-0.0032161767775481537		-0.030389709000008095			-7.305232074509251e-08				2.5151893780682416e-08	2.5094365918263346e-08			-0.00887135966782505	4.535795556996235e-08		-1.7883147052306273e-07	-0.08943785636594576	0.046624016604290115																									
2016	12																-1.2298842172066685e-06			-2.1856026155683855e-06						0.04809137912984179																																																																																								6.245602989063422e-07																								0.007426463573006905	0.017031903133693082					2.26980589754364e-07	0.2595263169945254								3.1827865788984106e-06	-0.054496801784618895				0.4999959951542468			-0.12467147729246258		-0.03629604098171114							2.1071965210260555e-07	3.864574645375761e-06		-0.003982387737210413	1.1201312855420557e-05	0.03762524987048019		-6.574959849126747e-06		-0.15027050784410953																									
2017	3											0.08432360605034049		-1.943333406469762e-07			0.018750547343139863																							0.11988714913577357											-0.008789630937773307	0.4777232538551941											-0.17152426279513155																			0.21144048142720567																										-2.017729673800597e-07												-3.957575073388918e-07																		0.14257276875110295						0.0709358058100692									0.011615894009172666	-0.08161159216000667												-6.2533860374373e-07	-1.251247910586536e-08			-0.09951655089760832	-0.21333653370492964						0.01472199171331236			-0.07719164256321123																								
2017	6													1.0526034736276684e-07						-5.142138908428808e-07																															-0.007789948041299367	0.1732900901660086													0.026176167684472774																	0.06463509501323364																										1.124164314187106e-06						4.4662564783218134e-07	0.05121927567808368																							0.035402736823502104	0.04480462768229274														-0.0409421799717454	-0.08305720060076976				0.5000014240698224												-0.04113862992060561				-7.027318938816629e-07			2.442250137529454e-07		-0.22387930930581976	-0.026201411337143623	0.02747948900609224																							
2017	9																-0.04065602676453028			-1.4852641743323345e-06						0.18427581790963085																									-0.00774246300325826							-9.889490054229328e-06																																																		0.0758342544672023						-0.01800130589151279																								0.32275919051036606															-0.1566566717789568	-0.199842003919666																1.187000002011693e-05	0.39105469132144766	0.39206892567131824			-0.50000888544818		0.3695276862068263				3.074219668980888e-05	3.9677381340883897e-07	1.4508537287515774e-05	4.442847798813712e-06	-0.3126750161085184																			
2017	12											6.389047421526264e-05								-8.580250759444861e-07																																																																1.181974633092003e-05																								0.01118431412457912				4.7342569261584975e-05												-0.07567288559837054																														-0.15051212377584683																	-1.5173892129498145e-05			8.429758629283408e-06	5.281241761353466e-05		8.96823549715917e-06	-0.16554284179544265	1.300755063956114e-05		0.4724138205134522	2.0216410361734066e-05		0.40798438309682666	1.2990636638174935e-06	-2.317524927768859e-05	5.201020054088599e-06	-2.407949648855773e-05																
2018	3																			-0.024940165103337783							-0.052773424156907195																																																									-1.4749700405272802e-05																												-4.40857275494215e-06		-0.05563454950894428																				0.00998813255068261				0.3277574293070505	0.020171203129684314						0.3614601599080589								-0.1242151666084842	-0.11386924733437687									-0.1257824635030034							0.008833182629058425				-1.0768830854337967e-05	5.633409241335733e-08				2.72042030159762e-06					0.2690304805814723	1.6603120911287174e-06	8.04926229480985e-06			-4.187626095471052e-06															
2018	6																			2.3185964254523357e-06	-1.0056390831356751e-05																																																																																																				1.5871711254221404e-05													0.055031555023681865					0.03235150665477546										-1.6381252556736525e-05														-0.12013575977969836			-0.04106872271205384				-0.0023141046757399098					2.919128045216433e-06		1.065718486026627e-05	-0.4999025907090538			6.718474436102961e-05	0.17257368640577972		0.1718593584353449	-4.0595309739417844e-05	0.23156740142281695		0.5000088002289046		1.1181212116401467e-05	2.6627385603060995e-05													
2018	9						0.16250022186378216					0.02185653013094535					-0.12947623960007398			-2.3082541482104656e-07																																																																7.793361260491633e-08																								0.025926852176561193				5.675583263823406e-07												-0.19636821161892132																														4.84738457825182e-07															1.1232953917985916e-06					5.527787471194398e-07					-2.296258308648405e-06			-3.21559967632896e-07		0.4999999865127408	-0.38161016167986195	0.49717280698849464	0.5000015244618752		-0.5000016347733051		-1.6455391715986855e-06	-3.2357076541873344e-07												
2018	12																			-0.02028123183313217							-0.048596346867284416																																																									-4.062209609951072e-08																								-1.4579433219724557e-08				-4.0765147342072574e-08		-0.03925669603099987	0.20129310136322404																			0.2536690029119938					0.024617551947466225						0.4487165755182593								-1.1163531889302953e-09																					0.011755130632221862	-1.9403260648697408e-09			-0.5000001909587826			0.008117715656398248	0.08393992961204455			0.1778967088428497			2.0766435345448162e-08				3.0067436545749595e-08	-0.10187114751947503											
2019	3											0.04649903117036201					1.3023614264974382e-06			-2.2095540642107593e-08																		0.05730769483248632																																																																																						1.0820105768200744e-06																		0.12091860035951928												5.150494025529355e-08									0.0823438861508075							2.0018096399255817e-07	-7.842359197649244e-07								5.613300137520534e-07		0.3040096376875744				2.0229029354156952e-07	0.05456788967216804				-0.3986209371293033	0.2621481400229015	1.4729190701272034e-07	-0.49999996648189604	-6.958557810810352e-08	0.47082232325150425									
2019	6													2.1749274389831254e-08						-3.228631696448746e-08						0.03168153120472423																																																					0.12049405695078738			0.14144015858691386																																							0.0664078621614581																							0.047161521841198886					0.07930506497944316				7.17730796706362e-08	2.494469238945696e-07						0.1041201235873197					-0.14551309498022294				-9.381114364533297e-08					-0.057629774819240025							0.20091216940986067				-3.006810123897369e-08							0.03848566930661195	1.551008379466923e-07			1.6584479076427835e-07	-0.1268658612495297							
2019	9											0.025108478716031384					0.019260816234101894			4.4839794520034423e-07																																																																																																				3.8467498515710404e-06																			0.48212233409126526					4.757448379622173e-06									0.11126803840682463												-0.4999985043049548	-0.46734755179543513			7.897046775124773e-07										-0.028381271451385446				-0.43576136818125727			0.05092917595068086	0.5000026454005383		5.4438663596303045e-06	-0.0543689456244888		6.192098145211749e-07	-3.0551716484038344e-06		0.44935739704040784			0.34779638958843306						
2019	12											0.17941866595985062								0.05093267171745004																																																			-6.42253202121663e-07																																																																																		0.33575352866596636	0.17938044404935174											-0.48547544230749734				-2.4341859819800673e-06								0.5000005943751858		-0.4153882236609339				-5.416620425488812e-06				0.04576153827570365		-1.0492629639898131e-06	-0.1026428309308293	-8.320399849156341e-07	-2.441377257196411e-07		2.000898797245799e-06	0.4999981325905562		-0.5000022704833943	-1.1455466774502502e-06	0.21227754257697146					
2020	3																			-6.49647663882237e-08																																						0.09098400332184083																										-1.2416095982445542e-07	0.10270213744759477																							-2.774946792023096e-07																															0.09777632867454054							0.09046829886315973																			-0.04474508104970788									0.03145682729673989							0.07213237292224432						-1.5339364291241084e-07	0.4672543113967811	-4.954676778844792e-07		1.8983434366523202e-07	-8.415016134194085e-08	-3.095970297140068e-07		2.4010147405172147e-08			-0.024743988939734812	0.116715851943798	-0.5000000075876299				
2020	6											0.11602621285160963																																															-0.05624358405439153										5.640900658975786e-05															0.013824875524901765																								0.029704655899662553							-8.296994266223366e-06									4.5092797192798625e-05															-9.253938037399156e-06			0.21987661984257134												2.3996733575884494e-05						0.00012001650576712096														4.296506209699814e-05					-0.2798351669768782		0.0717849103836413		-0.4999394953059838				0.17891496289763742			7.579305054743181e-05					0.4999800846798194				0.20541913207423748		0.00015521802710005103			
2020	9																																					0.04236822570671722																																															0.13037656189517613																							-0.05279044120022409																																				-0.1271903647115549		0.22769037662103908							2.3874505137022904e-05	-0.0012124834333775028						2.286283543156531e-05														-0.04305886122119739					-0.08069664805609236		0.25801018613709376				-0.19657817748772421				0.07229890642837221			-0.0544417978778248			0.21659409473551003	0.13184491013550298				-0.220200510893407		-0.29264062159187443	0.2859515473356516	0.20366151669770752
