year	month	ABC	CCU	DAR	DECK	EPC	JBSS	KO	LEXR	LTRE	MED	MGPI	MIDD	MTEX	MVL	PPC	REV	SUP	SWY	TEN	USNA	ANDE	CHE	F	JAH	NATR	NLS	SBUX	SEB	SPTN	STKL	TAP	TIVO	TOM	VC	CL	MNST	MTH	PTRY	TPX	TRW	TSCO	BID	CRI	ELY	EXPE	FDP	KCP	NAFC	RDEN	SNMX	DPZ	JNJ	OATS	RAI	SXT	WBD	HLF	JAKK	MCK	SKX	VGR	CAA	MOD	NTRI	PBH	CTB	LEA	THS	GT	ICON	TUP	ARDNA	CQB	IMKTA	SEED	ADY	CROX	GRMN	JSDA	WWW	AMZN	BG	BZH	COKE	PAS	RCII	SAM	CENTA	TBL	TR	BARE	FACE	HBI	SUSS	WINN	HOG	IBA	WRC	BGS	ALCO	G	KTII	OME	WBC	ETP	ADM	DAN	HOGS	PNRA	SMG	BC	ATVI	AXL	STMP	DL	FLO	SENEA	CHBT	BRFS	CZZ	GM	PRGO	SVM	CSKI	DOLE	FOSL	LO	DPS	JNY	FARM	MDC	CLX	PRMW	SPB	TTWO	IPAR	SODA	TSLA	WFM	INGR	URI	BTH	CHEF	EA	ZNGA	RNDY	HSH	CG	PEP	RGS	SYY	LFVN	NGVC	WWAV	BDBD	LKQ	PF	CSG	COTY	ENZY	POST	SFM	VFC	ESI	CPG	FGL	MJN	ABEV	GPRO	SC	WES	KATE	NHTC	DPLO	PFGC	FRPT	SFS	VSTO	BETR	BLD	ENR	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	WOW	CELH	ROKU	APTV	DLPH	CRON	HFFG	VNE	WMK	CPRI	EL	PM
2008	9										0.0010288800481747056																-7.08187498523535e-08						1.200070462450781e-07													9.455763084540185e-08	1.2628148869057753e-07				-0.012445782533661449							-4.513947355481232e-08								-2.5183180625671386e-07			1.31499646965971e-07		-5.5749974305824625e-08					-0.48188055365970284		-5.347637027961636e-08	2.3174773060891297e-07														-2.701570449696144e-07	1.039265999571138e-06	-2.3351927853393036e-07	-5.716069139362398e-08	-0.08005044288950335	-2.013273676209961e-07	-0.4266531002553988																																																																																																									
2008	12										0.11597474913898034	-0.10552797215296815									0.13325760547119184										0.06435977878714022	0.29989922101097943	0.027475343626457795							-0.2133194185488658	0.2106881617359488	0.4902287048338911																								0.03179083539067592				-0.1961648394776674	-0.29744222051458397					-1.2660430944544074e-06		-0.18203293291227557											-1.228550728533075e-07			-0.4999996827177268		-0.3791847997910392		-2.2015889049993828e-08		-0.5000008309500575		-5.984917255042749e-07																																																																																																								
2009	3			0.0962248612988755										-0.10633876722171039																		2.890066313157705e-05							-0.007648410837847391	1.2879232551753836e-05	-0.26722798633884987									-0.14257271884382725		-0.5000228402532747					0.1341967207787134							-0.19768220339650855		3.6260339029818425e-06																	0.14456948340368786						-0.33428502481700445				-2.4649326607620995e-05		-0.3476422316012616						-4.68904822030177e-06	1.4950862982409264e-05	0.5000409930819693	0.028277246807774013	3.500468760055158e-05																																																																																																			
2009	6									-0.020343985062126254				-9.552735890719493e-08						-5.304805033063186e-07	-2.3786769963614283e-07																		-3.368897080009323e-07			-1.3664011595114212e-07							-1.251347595704055e-07	1.2660420362328235e-07											-1.1030986242592791e-07															-0.0721303437273099	-0.0658790667745942	-0.019355600166305623		4.352713172173673e-08			-2.3359492814418254e-08						-0.02525756247187568						-0.06556253596006983	-1.5750046539080837e-07					0.02545678903116265	-0.2569265248036833				-0.4999996177267961																																																																																																		
2009	9											1.2703988968199912e-05								-4.358850659255431e-06			-0.1637992818329917									-0.1937851324570762									0.007254574089319331						-0.13599939465823316											0.05915792413056094																		0.011212912851046152		0.022672978109493817		0.021190362931363543					-0.040318433189778756							-5.911336542745666e-05			-0.04249704636909544			0.17695399484798235			-0.3346730201809533						-0.04250162484064156	0.4137357909009333	-0.500105039587226	-0.15403181551079184	-0.104392426091149																																																																																													
2009	12										0.0626219787657126	0.05073690764126821								0.03396445608668565													-2.1078830530781168e-07						0.007933639648935746	0.2026210648912504	0.08772754150857497							-0.3371367419095692			-0.03971539841755633	-0.09469024551608035						0.11658690213988541																			0.06277072903993865			-0.030098856314521194			-0.0772892570716305										-0.499999691610301								-1.4001611868281132e-06	-0.32604784684964916						-4.904857761227519e-08	-0.21998361724507717			3.385535745678087e-07																																																																																												
2010	3										0.04416754006354561	0.011479184504385086				-0.18841528553568507	0.06172509198478588		-0.2461417997811828	0.0065075327662894355																					0.018017521466263238																							-2.715053509507683e-07				-0.3490258508838084										-5.18915338004545e-07		-0.022270093724191167			-0.022611105482613074	-2.921873522246743e-07	5.533161054144137e-07		-0.18271576465875447								-0.09185182892329713													0.19784449188752104					-0.10686952889082753	-5.314576063175312e-08	-0.1298397340482083																																																																																									
2010	6											4.948521607750394e-07					-0.033868268595609506			-9.316710243455341e-08	0.05258829709920599						-0.31764161440399447			2.395259662917622e-07		0.04168794891338842									-9.821434132250572e-07									-0.49999976231026033														-0.4618618540928757				-0.4999984118154753									0.08483752660347918			0.014133212418047212				-0.08437127786389731					2.8972302514443625e-06																	-9.37686873579114e-07		0.2458130142243351						-0.041328299860601374		0.5000016239836295	9.761282892084267e-07																																																																																							
2010	9											0.0815557231881357					0.13524126566675793			0.053309987488133426												-0.11837961572833597									0.12893507071375696																							0.18894804364423773													-9.03777736039772e-06	0.09169363875298865		-0.01972954746780609				-1.1378228194651367e-05											-0.015500260538052705	-0.4999929952453388					-0.5000073191143284						-2.8618813475773863e-05	0.1366973952447652				-5.829373526935263e-06		0.0044443518491065264	-0.263124060884745	-0.30614518381156014		-0.09789125506750089																																																																																						
2010	12										0.07580045800356366	0.058692868507801706				-0.16484978629814928	0.043155827632758416			0.03935178465689651																					0.11722974520639057																	0.19285735288481698						0.1862870154620214				-0.3019357587518486										0.11034324599873946		-1.1690738609718394e-08			2.3463988459622606e-07										-0.18946215183463472		-9.507809364456379e-07	-0.45171274253889643												0.06171260692186556					-0.2808439108539106	0.02963207685490356	-0.0262579301875538				-0.5000000575109271																																																																																					
