year	month	ABC	CCU	DAR	DECK	EPC	JBSS	KO	LEXR	LTRE	MED	MGPI	MIDD	MTEX	MVL	PPC	REV	SUP	SWY	TEN	USNA	ANDE	CHE	F	JAH	NATR	NLS	SBUX	SEB	SPTN	STKL	TAP	TIVO	TOM	VC	CL	MNST	MTH	PTRY	TPX	TRW	TSCO	BID	CRI	ELY	EXPE	FDP	KCP	NAFC	RDEN	SNMX	DPZ	JNJ	OATS	RAI	SXT	WBD	HLF	JAKK	MCK	SKX	VGR	CAA	MOD	NTRI	PBH	CTB	LEA	THS	GT	ICON	TUP	ARDNA	CQB	IMKTA	SEED	ADY	CROX	GRMN	JSDA	WWW	AMZN	BG	BZH	COKE	PAS	RCII	SAM	CENTA	TBL	TR	BARE	FACE	HBI	SUSS	WINN	HOG	IBA	WRC	BGS	ALCO	G	KTII	OME	WBC	ETP	ADM	DAN	HOGS	PNRA	SMG	BC	ATVI	AXL	STMP	DL	FLO	SENEA	CHBT	BRFS	CZZ	GM	PRGO	SVM	CSKI	DOLE	FOSL	LO	DPS	JNY	FARM	MDC	CLX	PRMW	SPB	TTWO	IPAR	SODA	TSLA	WFM	INGR	URI	BTH	CHEF	EA	ZNGA	RNDY	HSH	CG	PEP	RGS	SYY	LFVN	NGVC	WWAV	BDBD	LKQ	PF	CSG	COTY	ENZY	POST	SFM	VFC	ESI	CPG	FGL	MJN	ABEV	GPRO	SC	WES	KATE	NHTC	DPLO	PFGC	FRPT	SFS	VSTO	BETR	BLD	ENR	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	WOW	CELH	ROKU	APTV	DLPH	CRON	HFFG	VNE	WMK	CPRI	EL	PM
2008	3			0.2580029112271486							0.09529223954509473										0.0069868501623847725	0.2037495007559123		2.3838747610271067e-06							0.28767903447511645				2.3604801032622588e-07											0.10345622816922197											0.4999996732917975							-0.006895416247504633	1.2494579592575617e-07				4.274060175866358e-07		0.5000007457400166					-0.5000005678018783	-4.357115310097695e-08	0.0918924508487781		-5.583275376186933e-08									-0.49999992521191167	-0.04016504161567488	-3.1030924946287805e-07																																																																																																																	
2008	6			0.28102021954856926								-0.14334474276088607		-0.06566434371129805																0.11518125754787045		0.394645189784307																			4.083270763384929e-07						0.43900327948954165	0.07344582433384855								7.829563540885633e-08			-0.23498594079532392		1.830615657476623e-08						-0.14795143626754337	-1.677358575538947e-08		1.0590788650947393e-07									7.890075190468074e-08			-0.010768003806177064	-2.099354891569761e-07	-8.087129754163163e-07	1.0385412513914109e-06	0.2994179125107448																																																																																																												
2008	9										0.08330804445435884																1.0701973797051012e-05						0.09224307855001312													0.08766030672517418	0.3053754084898069				-0.09244333857834425							0.4999997143184294								-7.064553741626113e-06			-2.530405286948609e-05		0.22523588648566423					-0.1866161528524948		0.004133307482433858	0.2620267383338051														-0.28093820067822617	0.499988485385204	6.507053202879114e-06	5.749823747346217e-07	3.942399449285436e-05	1.9423724686396995e-05	-0.4999940586505862																																																																																																									
2008	12										0.13892620404575087	-0.08969339245169985									0.09459147923634595										0.1472504247904313	0.5000004396788981	0.09568756462376002							-0.07805887754994094	0.2638712189936129	0.4167229871617879																								0.438265794706667				-0.03408461015547303	-0.07463433505249273					-4.793457112349713e-07		-0.12325349338642147											0.1304989773315463			-0.5000000966878727		3.316567303704555e-07		4.7284341011536935e-07		-0.32609159285631767		1.1511906571548327e-06																																																																																																								
2009	3			0.2594789088915672										-0.1253613979299981																		0.4999826421258452							-3.6313357723759116e-06	-6.936541518965132e-06	-0.39969020925519994									-0.18214449310621278		-0.4999973451209904					0.246896164056338							-0.3592457829179907		0.025455589700125954																	0.49998518500641626						-0.22133522053373897				6.123610251542903e-06		3.2624997748174456e-06						-6.305512579429144e-06	0.10094602486355513	0.5000055649643703	0.15505594175139734	0.5000043767837745																																																																																																			
2009	6									2.0124227343939327e-06				0.048316161520287476						0.03131901573981775	0.05229997932408821																		0.09759334800554426			0.2646131923527409							0.17402906540479507	0.1485248780795723											0.0654649993684769															-0.10198759927819627	5.629538360972042e-06	-0.05439933901628583		3.0165170953273953e-07			-7.525182760064449e-07						6.689141112256361e-07						-0.029327426750709002	0.303550780670742					0.5000005352532331	-4.717919713556231e-06				-0.49999925643279647																																																																																																		
2009	9											-2.114238377722631e-07								1.8820367552968221e-06			-3.889286441173511e-05									-0.06425763192388009									-1.0856715432160308e-05						-7.838498436882038e-06											0.15419340532606168																		0.316487664908632		0.05071356042012676		0.1815689012977001					-2.3751543544710943e-05							0.004794578469172216			3.8111386204848167e-05			0.5000302551832564			-0.14338549569914774						-3.3431651642076134e-05	0.49999734709161414	-0.4999959262473107	-4.677979883335476e-05	-3.6081950651036036e-05																																																																																													
2009	12										0.09667938716150251	1.948257960444766e-05								0.0025393009260225785													0.3273778339132646						0.2516080119603301	0.48921108822057846	0.046617648595540705							-0.18795101043854404			-0.34298296268161904	-1.9908448339231903e-05						0.30023542493662175																			0.2900751122697237			-3.094386386994976e-05			9.066407139060028e-05										-0.49997019453232083								0.5001002766690711	-0.14249174335698803						1.0395361347562437e-05	-0.09497084650065989			-0.036146282436933026																																																																																												
2010	3										0.36045606054710755	0.10476899190517801				-0.06121052817696024	0.39048894459721417		-5.281321726215703e-05	0.02525213953914079																					0.16698727563376958																							-6.141998922575035e-06				-0.500023875649326										0.013370650931346177		-2.0085813969431457e-05			-8.956428458541555e-06	-1.660719218470336e-06	2.51845803743086e-05		1.6288354034056404e-06								-1.0114617126520393e-05													0.5000045287804155					4.6351734911078453e-07	-1.0807026324328588e-05	-7.224668401237913e-06																																																																																									
2010	6											5.526688765826241e-06					-6.661458720399226e-06			-4.160728723807673e-06	0.02102201597848954						-0.08970262469666385			0.059759466648346936		0.17923534872026448									-9.653623375556514e-06									-0.15570573650036715														-0.06267899607693686				-0.22601042435987886									0.0282231164039411			0.020964201841239698				-0.05161366941521293					0.09969630314497616																	0.5000057179085453		0.06969487140186158						-0.05508385814080591		0.3954782476331342	0.2667362518980028																																																																																							
2010	9											0.17777310296171275					0.5000069548467395			0.07397423095242524												-8.326801947325917e-07									0.2814513913957629																							0.4999385972156558													-0.04291375215453907	0.2236605432806955		2.7763160184301873e-05				-7.873992541482362e-05											9.98422982752203e-05	-0.500071390721965					-0.4999080168686255						8.635748937492767e-05	0.42827726705285984				0.23739122252085124		-4.483727522730057e-05	-8.224091310596959e-05	-0.3794506638904675		-9.643610206408576e-05																																																																																						
2010	12										0.3825367327277764	0.16773155044467372				-0.14243188306283822	0.4122599505455005			0.07956923948978091																					0.35227496133221103																	0.5000010826378973						0.4999996404033256				-0.4999999917355912										0.26492264042088043		4.533928362402905e-07			1.3068281943158833e-06										-0.08384017054385845		2.9066384197055676e-07	-0.49999904021992												0.06697090339388673					-9.49224213408012e-08	2.1589961026338205e-07	5.922786650305293e-07				-0.49999783280367244																																																																																					
2011	3				0.2293466882763766									5.255575131821255e-06		-0.05070866641597324	-4.818028261825382e-06			0.035597094097427805																				0.09818160073416501																									0.008868033299159108			-0.2354923144023071								-2.827951922850401e-07				-8.353381049480634e-06		0.12094256818848129		1.4038162681118078e-05									2.952417588238775e-06			-0.06659711678010205												3.884589644969351e-06												0.44856986812274935	2.628173306035855e-05	-0.24049729273204337	0.15175151867495604	0.500011075454669																																																																																
2011	6													-0.006313836460120053			1.1068990611667814e-05			-0.00027848450405077823	4.334803400994828e-06																			0.024884564126540713																																				1.3315096179074584e-05	-9.135476462765353e-06	1.7136353211485762e-05				0.06151560500115801														-0.08612395574472685	3.215057494684108e-05		-8.953585344376507e-06									4.240885570451626e-06												0.5000338931042189	1.3036488195140235e-05		0.08383431426826508		-0.10016965430510073	-0.0297252466943801	0.05227934809205627	0.49998775887328323																																																																												
2011	9																			-9.185548817841197e-06						0.08044943739025347	-0.04446664791458618														5.2629319830498444e-05																							-0.11167955030484146			-0.010121852495430282													0.028480913371096813		0.0819591169243868	0.009808618968676788	-0.07479177950279672	0.08720040344773056										0.039428939433768795													-4.852102290324196e-05						-0.04715634195570005			0.14429204296830617						0.1370148465143621	6.442571334174844e-05				0.49999540598731856	0.24863744079065614	-0.06904807904764323																																																																										
