year	month	actual_ret	expected_ret	sharpe
2005	3	0.027789876867679815	0.1984340850214154	0.7624883572852816
2005	6	0.013878274849296934	0.187114940457568	0.2133192380147956
2005	9	-0.05253725388205022	0.1745702638085077	0.543409327236335
2005	12	0.01992668365158631	0.22882112458272214	0.36209987641940317
2006	3	-0.13118329134474832	0.2071552172130778	0.5930421392554948
2006	6	0.26264159459162545	0.4586075509840006	0.2409179053252343
2006	9	-0.05494016585827032	0.4711302318884226	0.12164441303451484
2006	12	-0.15899895537607978	0.20400610141619865	0.6109770708346702
2007	3	-0.013774069372162268	0.2805620766918924	0.35635576454355183
2007	6	-0.050950284350872406	0.2679541137975793	0.7592278953651933
2007	9	-0.07995940250810736	0.8768030748119287	-0.11730195562701644
2007	12	0.005310766226467898	0.8177496360805746	-0.01773259906146519
2008	3	0.024032664326932004	0.3071987273391088	0.6086902741056832
2008	6	0.23667051254367283	1.001095384510214	0.11476369522652188
2008	9	-0.012480405075527902	0.3499889369304047	0.22922427602473083
2008	12	0.6616978304317894	1.489311277404491	0.3414471900536486
2009	3	-0.24393885306615162	0.8448242619765605	0.35018462851682075
2009	6	-0.0983795794360337	0.40877973957890773	0.11717096352606575
2009	9	1.1226794326265477	1.1471804231519598	-0.20891716329436785
2009	12	0.08787663444997709	0.41983424861956864	0.302918953007035
2010	3	-0.10843375040940607	0.1868505973643284	0.15465123259055594
2010	6	0.10470682404651716	0.5805032464312053	0.29027846853328615
2010	9	0.18738028542156568	0.47678331534972207	0.1418848979285538
2010	12	-0.09327391785990641	0.22343588789526642	0.2594675996409446
2011	3	0.17132746616223768	0.5115275076162882	0.453002555344985
2011	6	0.32530223130017777	0.8660401011889673	0.14468899405690455
2011	9	0.7094691804334289	1.546702469862433	0.008666217657283776
2011	12	-0.21723294445816735	0.4512212973970634	0.16995479169854202
2012	3	-0.056886500943045135	0.8291680188655407	0.1864511131878371
2012	6	-0.01823010834020411	0.2871464325240226	0.3415227827506673
2012	9	-0.06604836839178538	0.4622863243237243	0.3737771964334372
2012	12	-0.30430617248030706	0.48426556941774684	0.2840060501391403
2013	3	-0.08599725243458556	0.8859176045768937	0.2772679037471528
2013	6	0.05376282390208647	0.5533026388998162	0.34911069569366643
2013	9	-0.013175612715561563	0.28140899341908887	0.29957682559226273
2013	12	0.07625069218095189	0.288365496601348	0.22798305712422984
2014	3	0.17944095099839732	0.9617661152505034	0.24995861070928127
2014	6	0.09331374758834074	0.4549637838727655	0.41644607537355527
2014	9	0.02243258175697111	0.19688862322547784	0.2717953154085393
2014	12	-0.0684099978401044	0.18814291036958286	0.32170467480791004
2015	3	0.23450357635224123	0.3626346262157098	0.505434571686897
2015	6	0.2795879841509063	0.4642041099795093	0.17796423481310575
2015	9	0.200666549664885	0.5072505609761515	0.34603791029546727
2015	12	-0.09387656076365652	0.1536684896221484	0.2923362616886859
2016	3	-0.23156439889054659	0.1441074037920533	0.3014339600646588
2016	6	0.053267349988833076	0.3775393723339325	0.3680767927890772
2016	9	0.3407987843509558	1.1787072253903739	0.2546669921626846
2016	12	0.05124868013637955	0.5630448680780933	0.23629200365827846
2017	3	0.057173645448965554	0.4109699352943319	0.4157967917714468
2017	6	0.167166990902387	0.33477594893548035	0.39543520451330444
2017	9	0.0298903828402374	0.5237432247167233	0.09626696506905277
2017	12	-0.0442819372402215	0.41043211962337256	0.15693689254241755
2018	3	0.3382899545614196	1.0599377618946142	0.02730652196985936
2018	6	0.07586253493398491	0.4297588643604654	0.24879509494554922
2018	9	0.13423252740706706	0.2354730984244234	0.1860825246872303
2018	12	0.1133916185530005	0.34389484797431424	-0.014533040205939629
2019	3	0.18798178984000538	0.5317286597894046	0.1691066055216075
2019	6	0.36867851307316174	1.2836024036796863	0.24290744178232934
2019	9	-0.04460873909116515	0.30979666302659575	0.3193321553472299
2019	12	-0.03723304075771542	0.2483747937942705	0.3336773389663817
2020	3	0.2604845955775371	0.7324179379071241	0.20977538919329383
2020	6	-0.32530380851248697	0.5561324212411396	0.2690412188881576
2020	9	0.194598274989649	1.754125196600445	0.19321183880036893
