year	month	ABC	CCU	DAR	DECK	EPC	JBSS	KO	LEXR	LTRE	MED	MGPI	MIDD	MTEX	MVL	PPC	REV	SUP	SWY	TEN	USNA	ANDE	CHE	F	JAH	NATR	NLS	SBUX	SEB	SPTN	STKL	TAP	TIVO	TOM	VC	CL	MNST	MTH	PTRY	TPX	TRW	TSCO	BID	CRI	ELY	EXPE	FDP	KCP	NAFC	RDEN	SNMX	DPZ	JNJ	OATS	RAI	SXT	WBD	HLF	JAKK	MCK	SKX	VGR	CAA	MOD	NTRI	PBH	CTB	LEA	THS	GT	ICON	TUP	ARDNA	CQB	IMKTA	SEED	ADY	CROX	GRMN	JSDA	WWW	AMZN	BG	BZH	COKE	PAS	RCII	SAM	CENTA	TBL	TR	BARE	FACE	HBI	SUSS	WINN	HOG	IBA	WRC	BGS	ALCO	G	KTII	OME	WBC	ETP	ADM	DAN	HOGS	PNRA	SMG	BC	ATVI	AXL	STMP	DL	FLO	SENEA	CHBT	BRFS	CZZ	GM	PRGO	SVM	CSKI	DOLE	FOSL	LO	DPS	JNY	FARM	MDC	CLX	PRMW	SPB	TTWO	IPAR	SODA	TSLA	WFM	INGR	URI	BTH	CHEF	EA	ZNGA	RNDY	HSH	CG	PEP	RGS	SYY	LFVN	NGVC	WWAV	BDBD	LKQ	PF	CSG	COTY	ENZY	POST	SFM	VFC	ESI	CPG	FGL	MJN	ABEV	GPRO	SC	WES	KATE	NHTC	DPLO	PFGC	FRPT	SFS	VSTO	BETR	BLD	ENR	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	WOW	CELH	ROKU	APTV	DLPH	CRON	HFFG	VNE	WMK	CPRI	EL	PM
2010	12										0.041277159594936594	0.031264383889758496				-0.08481741541889712	0.023890684872046923			0.02077941744867141																					0.0624433865213178																	0.1065873027499406						0.09881793594388381				-0.15809775929730813										0.058752881844271715		-2.295692500197602e-06			4.319828132216653e-06										-0.09578016555452656		1.0197060336428842e-05	-0.23242853085956597												0.032346834170448965					-0.1346670528021082	0.015793685100838152	-0.005213957544520331				-0.28096864156851503																																																																																					
2011	3				0.24458273769450284									-0.07329732131073237		-0.22795431638100744	0.009157719184104976			0.07752303022498754																				0.16828577578881226																									-1.350587856515916e-07			-0.3611123656075736								0.01338839957901574				1.939233590562793e-07		0.04188874751897334		-1.532684309696178e-08									-0.2395746222738278			-0.49999968752357915												1.9832987095240293e-07												0.2599639096193345	7.232450834947664e-08	-0.4128519007346456	-3.3853501866988293e-07	0.49999983865234005																																																																																
2011	6													-0.14128977062093187			0.11014198230713708			-2.9870175733045377e-07	-0.0343801927823712																			0.24532461463978997																																				0.029532754118411147	-0.2006738686895039	-2.045312858089876e-06				0.05516533274718144														-0.4999989728352136	-5.565836731844159e-06		-4.4835638651336206e-06									-9.356183388462291e-07												0.4280671463680712	-0.385182298924537		0.10507128408818094		-0.4999982191378076	-7.686019237686801e-07	0.28823502337144546	-1.897038551325468e-06																																																																												
2011	9																			-2.869279464682591e-05						0.499970640780601	-0.4067513722953117														-8.87474993481974e-06																							-0.13340143229721302			-0.30923416093243644													-1.82052143635682e-05		0.32661022155502745	2.3355827075283958e-05	-0.3917205247637265	6.072107336195229e-05										-1.7626078856406502e-05													3.26463101664048e-05						-0.38151625026016733			-0.0001802107846577131						0.4788818656160579	-0.4718630053046388				0.49991383397014383	0.2893344084946074	-0.5000494606464131																																																																										
2011	12													-0.0693344642038413		-0.13094364126086055	0.05456543392862413			0.023943454272756903												-1.1659416200961467e-07								0.18929763842587355	0.06699772953686389									0.3378238076369526								0.2407461748411225						0.0050172108475368005													-0.04604861123225831	0.08802710920937253		-0.0014908747482429209													-0.12594335026096334															0.04372708731768426	-0.18442492243153955					-6.852202684494233e-07				-0.11456965278801247													-0.49999955753457015	-0.3773896805295722																																																																								
2012	3									-0.27286321036061556	0.06943450579549999	0.0985365704211841								0.0766410902370357																					0.18354490821235894												-0.378787245055358												-0.04377386739522886		0.09123698210182889						-2.361746434480251e-06					0.16857959098389258						0.0003990375167540675	1.7370922007846987e-06										-3.154409177237527e-06													0.1776526464715139					-0.3813475651791695	0.11099929576224744		-0.4999999168910225								0.4466423238955455				6.779102623172973e-06					-0.34689715927609593																																																																							
2012	6											0.0012840654682615708					6.790775689138217e-05			0.0020269741114173714																					0.015217639816129738																								-0.017351589926092155											-0.030804219302549635	-0.08445776552532251	0.049686403741126116						-1.7490307944172427e-05	4.684243874570198e-05																-0.37331718090915594							0.03824725043055546				0.04438565666092876		-1.3294694643733183e-05						3.809083181747249e-05	0.3428023850427275					-0.11735233710132996								-0.3601248833831325	0.2949119883346975	-0.30530456211550533																																																																				
2012	9																1.098862495350903e-06									0.06616097683448528																				0.06804806932085346						0.13267752554837312													-0.023037702748287564											-0.01833136939480978		0.026563167047103407						0.03071361442259322											0.0859198660762324													0.01977688908793168				0.06610665369745082								-0.015849676244281557				-0.06820957684600007		-0.15497997630257493					-0.14940236035252447			-0.5000019083315045		-0.10759967587690165	0.041444723547576064	-6.149390001569656e-07	1.4358543835417177e-06																																																																	
2012	12																9.955290903845071e-07			1.0740417706353741e-06						0.12096911709035531							-0.017779060203580582													0.13341136076196344			-0.15948592433188175																-0.10006375896785573											-0.0651582929892711	-3.635784651179082e-07	0.04503877134383135						0.10606773799492135											0.10608052818204826													0.04222375237779031																		0.11597793861992607					-0.2903171928536063			-0.5000008543945036		-0.12451242381255942	0.1459497101119256		-0.38129202579911087	0.32289018903315664																																																																
2013	3									-0.06151476203757193		0.039758245197209094					0.046509030314291426			0.029987096914128174																					0.0929919055570211												-0.17753174023537568														0.09386109992785599		-0.14782989977012043									0.060178698244910483						0.14347646739881825											1.0696554445296989e-06													0.06088298525982005					-0.46189942886597035	0.12100833716000425	8.520113109067317e-07		-0.00046585741570447445			3.692974263863443e-07														-0.4999996448707086							1.027245681292436e-06	0.16058398672745589																																																														
2013	6									-0.37704736532277333	0.09271368269829527						-4.801786742006527e-06			0.06664301172294104	0.11174458984412682														-2.2398978147399738e-06		-0.24797077769499204			0.11316886368704808	0.21664900149673988										-3.2652114967703492e-06													-5.184770056253791e-06				-0.020750969128555598																																																						-0.03159714786603587												-0.5000015436131635					0.15679455005254397	-3.740475960315658e-07			2.0944489647908737e-07	5.868558986365107e-06	4.676326470860875e-08	-0.08033741510078767																																																										
2013	9									-0.25973263013334197		0.0586784400387138								0.042489320452101215	0.032188230621982825					1.915324835481819e-08									1.717593503856317e-07						0.09189577962562032				-0.053396417938065405																							-0.02947451845502856											-0.0009171049387047461																																					0.07789287241358393						-0.055172629151346284		-0.16338544181245165										2.7713043553429098e-08		3.221111920639247e-07		0.03898105308002271	0.03096980122709158				-0.4999998882025056		0.09424049366975351		0.09474185136156997																																																									
2013	12											0.0458520120139772								0.03899872284796527							0.10880549241676248										-0.07036456137838037			0.06787704213917256	0.0838277343751197																		-0.0872465269410705					0.05878370255527073	2.1113542010847204e-05																			0.05091243530493076																								0.032391299974878995				0.09160182984611177		0.1244314097442115										-0.045875723260211144										-5.715103683601475e-06					-4.3651941496781995e-08	7.105257971919195e-06			-0.4999932048421022			-1.3954294375690323e-05		-0.5000113810843168																																																								
2014	3									-0.38811045553646506		0.12023833207276496		0.06870860526700628						0.09658823681054642	0.14711529987822536					-6.319545628826316e-07									-3.990857622034289e-05						0.2627230912968502												-0.4087204508918057															-4.525236515466781e-05																	-0.4441039462877372																							0.17988891002535806								0.49990402735220324																		0.06728601621553508					0.3565075109285638							-3.450369592331412e-05			6.0903121355769525e-05	-0.4210911804733416	-0.5000097791828939	-0.13681989124180127																																																				
