year	month	actual_ret	expected_ret	sharpe
2005	3	0.04689414676553601	0.2778631858941324	0.6518299837320151
2005	6	0.11862944983148892	0.47312768635840863	0.4678191343795574
2005	9	-0.06531206551363922	0.17600056300836808	0.35549833640214684
2005	12	0.03803962817617011	0.38445472150759125	0.2571731973869689
2006	3	-0.19750758965570667	0.34672730831286014	0.48422501304575666
2006	6	0.3427176175894864	0.60465952422926	0.16045923556880765
2006	9	-0.11597683776502744	0.7126965667092819	-0.011357994324938647
2006	12	-0.2852177196978042	0.28513288674801573	0.575554150224748
2007	3	-0.028350818579099168	0.39525008146461144	0.22460612588027629
2007	6	-0.10354548259558649	0.25178645967636476	0.4964293372856914
2007	9	-0.0790328537213114	1.0381767269593425	-0.14807223201889316
2007	12	0.028850790786785433	0.9286945966707614	-0.08440509186664005
2008	3	0.08718097737193085	0.3180510599928308	0.5121798199298172
2008	6	0.4077411488341684	1.5131010389758497	0.09783356168938409
2008	9	0.037243232565212434	0.3696145505037301	0.21602686829051423
2008	12	0.9480288764639918	2.001186196501085	0.3552217219022005
2009	3	-0.24656571713336034	1.1891836923887031	0.2859970252975105
2009	6	-0.3123937618418467	0.407415136555296	0.19480367724314673
2009	9	1.4548182028282373	1.4216041684814855	-0.2668217860798265
2009	12	0.1377489754203278	0.6590543188612825	0.22603334240090245
2010	3	-0.2270245484267185	0.41792523588096203	0.164105971700315
2010	6	0.26549612799910577	0.7349268911708189	0.2192621142244885
2010	9	0.21316897014502884	0.6978567953246388	-0.014534396500380149
2010	12	-0.17803805539089174	0.4176443570075377	0.261534122516807
2011	3	0.17008326867344734	0.6826524137723806	0.40923282028854924
2011	6	0.4299597499798045	1.0046404181414077	0.0504798835934469
2011	9	0.8985415639028634	1.775882549469552	-0.01611534301635882
2011	12	-0.30940822830489884	0.6260651042396117	0.05937886653879219
2012	3	-0.00032121528559764505	0.9549109051075989	0.16820232349360115
2012	6	-0.002918159954633015	0.4037126309468232	0.313825451185358
2012	9	-0.16829069410195466	0.5565772679516928	0.2807591753410804
2012	12	-0.3285995427673646	0.49930563168779396	0.22913675820130752
2013	3	-0.19780627243125828	0.9819704317736163	0.21812904188668292
2013	6	-0.0649168733656937	0.7054711034326208	0.3533943897437134
2013	9	-0.07516900606578565	0.4827215768390001	0.2818440913099951
2013	12	-0.03526581813186426	0.3610907442409774	0.20679446874227542
2014	3	0.18339015422782537	1.0595627926773235	0.22611107717096446
2014	6	0.051537281308140837	0.6061339140007842	0.33508247322447665
2014	9	0.17012264902622745	0.3890929803850117	0.2239329930377992
2014	12	-0.14245036424807198	0.19202664244677134	0.3432438249369756
2015	3	0.2105764574211375	0.43068283017122205	0.43208643449767864
2015	6	0.31167225863094467	0.5728545631990847	0.17712421848261176
2015	9	0.3471187567946946	0.6257653841698103	0.24942005801033823
2015	12	-0.21149737679816	0.34396069311735405	0.2958736571765165
2016	3	-0.34708511169067613	0.205853496561859	0.3087711394465709
2016	6	0.046932123885472084	0.38962748737940656	0.3271959218953202
2016	9	0.3663189492274037	1.3815324848266723	0.22921534609976218
2016	12	0.010309831234792333	0.6546303381809851	0.20323048501858126
2017	3	0.05778931211952683	0.47922808943613004	0.3766444301552157
2017	6	0.29559526541506725	0.4896354231003938	0.31249871991508427
2017	9	0.036831582067178105	0.5565297127887031	0.007229439833988305
2017	12	-0.09856675616462826	0.5096284965178526	0.1423490850099836
2018	3	0.4508901337233495	1.4493516810253424	-0.02440251211348689
2018	6	0.09573866587619706	0.7173113453042184	0.24090577413022637
2018	9	0.12979809669130277	0.22790305454264959	0.12021173666618097
2018	12	0.31537190800563786	0.8251510952834464	-0.10902567219401797
2019	3	0.3526848007560428	1.0181719507357365	0.16786792723722355
2019	6	0.35892596339187693	1.3866303857154094	0.164308621585194
2019	9	-0.06819876631179202	0.537459239877392	0.30841035132812855
2019	12	-0.1010973738391565	0.25795719045642096	0.3139392989789908
2020	3	0.4404557931585531	1.3287019880500615	0.06171945042048541
2020	6	-0.5656311638729512	0.7485681895400275	0.2318674424719284
2020	9	0.1558244459208202	1.8609462691496548	0.1366266726052833
