year	month	ABC	CCU	DAR	DECK	EPC	JBSS	KO	LEXR	LTRE	MED	MGPI	MIDD	MTEX	MVL	PPC	REV	SUP	SWY	TEN	USNA	ANDE	CHE	F	JAH	NATR	NLS	SBUX	SEB	SPTN	STKL	TAP	TIVO	TOM	VC	CL	MNST	MTH	PTRY	TPX	TRW	TSCO	BID	CRI	ELY	EXPE	FDP	KCP	NAFC	RDEN	SNMX	DPZ	JNJ	OATS	RAI	SXT	WBD	HLF	JAKK	MCK	SKX	VGR	CAA	MOD	NTRI	PBH	CTB	LEA	THS	GT	ICON	TUP	ARDNA	CQB	IMKTA	SEED	ADY	CROX	GRMN	JSDA	WWW	AMZN	BG	BZH	COKE	PAS	RCII	SAM	CENTA	TBL	TR	BARE	FACE	HBI	SUSS	WINN	HOG	IBA	WRC	BGS	ALCO	G	KTII	OME	WBC	ETP	ADM	DAN	HOGS	PNRA	SMG	BC	ATVI	AXL	STMP	DL	FLO	SENEA	CHBT	BRFS	CZZ	GM	PRGO	SVM	CSKI	DOLE	FOSL	LO	DPS	JNY	FARM	MDC	CLX	PRMW	SPB	TTWO	IPAR	SODA	TSLA	WFM	INGR	URI	BTH	CHEF	EA	ZNGA	RNDY	HSH	CG	PEP	RGS	SYY	LFVN	NGVC	WWAV	BDBD	LKQ	PF	CSG	COTY	ENZY	POST	SFM	VFC	ESI	CPG	FGL	MJN	ABEV	GPRO	SC	WES	KATE	NHTC	DPLO	PFGC	FRPT	SFS	VSTO	BETR	BLD	ENR	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	WOW	CELH	ROKU	APTV	DLPH	CRON	HFFG	VNE	WMK	CPRI	EL	PM
2013	6									-0.18728558001090737	0.07854946864109458						1.4691298012158933e-05			0.04951601365084906	0.09379906474646237														6.788929954412744e-05		-0.13419714567006147			0.11237056417326581	0.17658327813323665										1.2544049306110254e-05													4.660902153388134e-05				2.753144746934321e-05																																																						1.244967490553896e-05												-0.45817415341859996					0.1743936108215026	0.15836300669330627			4.136669248475101e-06	-5.634369095656051e-06	1.4561569935964049e-06	-0.06412626956025234																																																										
2013	9									-0.03373849437601081		0.0447996291583549								0.028040425499713837	0.03849122942553098					4.086671898542644e-06									5.12965212769565e-07						0.07199393360254654				3.7613657475974e-07																							2.1767069071246443e-07											7.754182921842954e-07																																					0.086307333244609						6.628511729726954e-07		-0.0398069954974346										1.6188947592064497e-06		-1.2559182627297452e-06		0.06644490024480364	0.01049678593599042				-0.49948418754737156		0.109706455128426		0.11674386396977572																																																									
2013	12											0.04579281429680274								0.03145660168286852							0.11644903359962279										5.218309377306234e-07			0.14864096071667973	0.0917132549808077																		6.831490964972104e-07					0.10477013976380394	8.604686986946087e-07																			0.03554382651103636																								0.01989396187949567				0.11981017219722982		0.1266742386456309										4.738797289349767e-07										3.8524698996071564e-07					2.4741289893800317e-07	-3.4345642788037634e-07			-0.5000000423267259			-0.04691212859504408		-0.29383594110430816																																																								
2014	3									-0.2823838524247232		0.08868411336995495		0.05680394055240967						0.07160791332786627	0.11678017304263331					4.4813844735573896e-05									0.00019100487905921102						0.20144574348072938												-0.14058322994002362															0.00023350829839580554																	-0.3213718701538563																							0.14125791456121872								0.4441506052882355																		0.06812118031043887					0.2927435514525161							-7.622533800675531e-05			0.00011908382622914932	-0.18688998560504674	-0.4999682121259942	-0.05087603208784511																																																				
2014	6												0.08269495294438839				1.110194737398463e-07																													0.012672840772723123						0.03667342579901461																								4.1116006356665234e-07		0.010577452997299666						0.014503559809535048																								0.0052290763867500955				0.03191470854893282												-0.05547652954408497										9.345871830496377e-07			0.0387297486371106		-3.00536360723961e-07				-0.3992297490390209			1.7134633139335063e-07	1.259061340623731e-07		1.938625211010604e-06				3.142627280750377e-07	3.325837168360995e-07	0.22170680434723883																																																	
2014	9											-5.740866953810231e-06		-3.870637011518252e-06						1.8058341909691904e-06						0.0006639981551674736																				0.08981218115000845					1.0456838489954838e-05	0.12018434346753971																								-4.789624339745452e-06			0.048722858293263456			0.03732975188267295																																2.1449796815107715e-06										-0.06921360073531928												1.1114999786776186e-05			0.05042422889951839				-0.4707333998940807	0.005426997261063375		1.0110160490749203e-05										-3.916217113591052e-06	3.516247958512522e-06	0.18735972645409282																																														
2014	12									-5.696619053529783e-06		0.058856548111927								0.019342379786639493							0.11541544618713069														0.09661109688314634										0.07866640123776221																																	0.05903001905219407																								0.026650083848612095				0.17482682182071815		0.0715803764873104										-0.08206760863391653														-3.3650308397292493e-06		1.5828709782881198e-06		0.24258120975892117	-0.3394611512448199										-0.4511500466567621	-5.8767811093226494e-06		1.6759305693109115e-05	-2.2746440181923293e-07		-0.07087983003471747																																													
2015	3																			-7.173037704082638e-08						0.004563246945087294																				0.1076813875249829						0.15770793881391315																														0.012953912950460613																										-2.2067947785278944e-08															0.06037290176854049																0.007280131774483575								-3.894657452120511e-08						-0.11668057925577091	-7.18906764029993e-08	0.1348574079814589	-1.860323208066411e-08	-5.136473451160528e-08		-0.4999998714614306	-1.6455555527565605e-07	-0.09042785308523044	-1.4265335044092896e-07	-0.04607050022687501	0.26776219376904975																																								
2015	6																																		1.5704696515217944e-07																																	1.8194211179206457e-07																7.532764016065851e-08																								3.123670578366182e-08								0.12018712425819995					-0.1796528536913025	-0.038512196141935316												2.570027030680965e-07				1.0087972869176716e-07	0.025811695703261875	3.158614826010284e-07					0.32022996164470025	3.5314354368951657e-07	1.2959772396313905e-08						-0.46636764606266506		0.19032264449014874	1.7819067353127584e-07		0.05862090626823421			-0.030641128463928812				9.947596656006655e-09																																							
2015	9											0.019851925447585326								0.006646462208666481	0.018635799011357906					1.2693050267466215e-05									-1.930918109929732e-06																																	-1.6117071692261127e-06											-3.790354826519332e-07																																										-0.009722643422544527	-1.0427925659772431e-06												0.04305412649734891					0.02382271202981431							2.2385983758601007e-07							-0.18740843222537143	-4.237822828505573e-06							3.4664680290073994e-06		-0.12352406723367819		-1.1098998480128692e-06	-0.16375803334338923	0.37239838669088754	5.632166965208143e-06																																				
