year	month	actual_ret	expected_ret	sharpe
2005	3	0.12444146357800005	0.16834181526753297	0.5306137306981142
2005	6	0.08057427591980709	0.09744168763106775	0.39131068899006716
2005	9	0.009294274280971935	0.16388817670680705	0.3840301139480146
2005	12	-0.015292530250967402	0.2962930383774389	0.3793969791908114
2006	3	-0.0027538020445877776	0.31171556763684855	0.3344397576129064
2006	6	0.12268049927163145	0.36917395685060767	-0.07404756446131892
2006	9	-0.006965611954872985	0.21213202434146428	0.02238415719078123
2006	12	-0.10325115437747034	0.18825867706325378	0.34136534385234896
2007	3	-0.15971639693063577	0.31862538376868427	0.21756837894698114
2007	6	0.17020186252965505	0.15991730300851936	0.6469629308496827
2007	9	-0.09720385160751199	0.22635604109073904	0.09997189275434243
2007	12	-0.003641488083718409	0.12314904951294255	-0.09950886710601595
2008	3	-0.07764944291281425	0.15851049762750047	0.7692816893071867
2008	6	0.10906725141698173	0.9683068975915482	-0.17676181498970056
2008	9	0.1907597209455735	0.3375645481091513	0.09853108735052049
2008	12	0.07088968409167279	0.5880416783661632	-0.11446768356562262
2009	3	0.09671625677379153	0.566646615847439	-0.15243089323412087
2009	6	-0.14274613751064627	0.46472285121874174	0.17340712546010262
2009	9	1.4792478934087887	0.9311403747471695	-0.24368617812534307
2009	12	-0.038892814542627246	0.5252717519713499	0.23236113247636433
2010	3	-0.011242685906324407	0.7746406735765018	0.1809532187383805
2010	6	-0.04384151597846915	0.21873611575288252	-0.11252100238673444
2010	9	0.03169830764667722	0.27444753026803725	-0.14940971196662745
2010	12	0.054296704209879955	0.24129144831909966	0.26304148121102916
2011	3	0.09713132164185526	0.19489879047040745	0.08768937234559081
2011	6	0.03799363889405881	0.15792406379000196	0.1825744830768078
2011	9	0.06293031827112787	0.5515034611489832	-0.13228082501020968
2011	12	0.4848892832690686	0.5540195764937699	0.13948387035145068
2012	3	0.11703999822032174	0.5048562311410772	0.17998902956462257
2012	6	0.02256069192043597	0.34427459507329167	0.22199106201168195
2012	9	-0.023621805664613332	0.21973141365216384	0.29314685982124883
2012	12	-0.112096311118222	0.24671549424856537	0.31243975587501244
2013	3	0.08368816913452692	0.7330511555657384	0.26162308231471837
2013	6	-0.013762774403105459	0.1510387190558249	0.3722225536209907
2013	9	0.04203074078915266	0.24491717836972016	0.14410253290667477
2013	12	-0.01912027512708231	0.27310575420924227	0.22012943825285622
2014	3	0.03566249911348879	0.13773534335451765	0.25936188212624206
2014	6	0.007476270967858134	0.213029827947007	0.4246989538014861
2014	9	-0.020557992269721364	0.25570406535355106	0.5524283275325482
2014	12	-0.01979929119623669	0.3013624977960444	0.20065517683280043
2015	3	-0.03827026178239296	0.0881159819101915	0.17504979908356694
2015	6	0.17548930976441454	0.23491440892635718	0.6584214296380422
2015	9	-0.0292548489603882	0.35619832053753864	0.5095756923924871
2015	12	-0.033661618324351314	0.18948215701131807	0.24487447448645924
2016	3	0.0928060987724817	0.22504615998231198	0.22263493476875926
2016	6	-0.013987114663432366	0.06327087046179403	-0.08701699111316931
2016	9	0.10624272266972778	0.3574242668292101	-0.10319550695470374
2016	12	-0.09042055508510066	0.14968524666472244	0.015537007979918685
2017	3	-0.0461026139681216	0.1485697300768386	0.06744162429481473
2017	6	0.005416114466480318	0.12614737214874183	0.26080685702541206
2017	9	0.10519045164301642	0.32292834332036074	0.2100417925949707
2017	12	0.14105254537028197	0.6716780739497724	0.3093079542318144
2018	3	0.04823074462006723	0.4680573377645623	-0.07583926395930049
2018	6	0.08081015222745178	0.2938131798624275	0.2075712642284047
2018	9	-0.30033278476066905	0.24380876542411395	0.23873656799055146
2018	12	0.03031684737818078	0.12058267845367528	0.07554678398134947
2019	3	0.107008813457461	0.27528997206749045	0.17325792171969645
2019	6	0.1476141230491389	0.4691151077013075	0.4402394507794169
2019	9	-0.053865859493698195	0.6188968487571406	0.3728396934516176
2019	12	0.06283509641090408	0.14326025287096636	0.7283783622073162
2020	3	0.13915365866778162	0.8950582998486267	0.31994263849202564
2020	6	-0.07963208237897025	0.18758080963541257	0.3767486787105235
2020	9	0.18922264246026163	0.6945481101320371	0.24820410473562302
