year	month	actual_ret	expected_ret	sharpe
2005	3	-0.06314845781207055	0.29368112434772414	1.5286219948822968
2005	6	0.08621361762352231	0.35852797321811647	0.6321366761111578
2005	9	-0.09011341771748542	0.3904747143215234	1.4676866280425263
2005	12	0.015218379783463366	0.305188251059286	1.307934291202818
2006	3	0.006595532847845702	0.4130771171087461	0.9440171115164814
2006	6	0.0317814927630475	0.3431898228735991	0.7478904062212147
2006	9	-0.022185531439639323	0.4353050381985296	0.5647953329776605
2006	12	0.00755944613734147	0.45010510304327866	0.6289820561207647
2007	3	-0.01694528419578204	0.5374722942013919	0.6709346484030972
2007	6	-0.09998842717505915	0.4276441194074786	0.6224509417817484
2007	9	0.1500725327130037	0.44324068648077963	0.5968528990686228
2007	12	0.40578823408289255	0.534773010530255	0.42402370636797987
2008	3	-0.003406654717109492	0.3786496247100365	0.5256968422283242
2008	6	0.3387185420205891	0.5314615500770704	0.4677804894204608
2008	9	-0.3595188140246154	0.39219448023043063	0.3645815460701859
2008	12	0.3670129352051707	0.7755492262267898	0.45049232977466075
2009	3	-0.012422640036496005	0.8780766241281894	0.45942063874946165
2009	6	-0.0123581810619944	0.38045970590170036	0.2550991999398835
2009	9	1.273834233107136	1.75462877395903	0.03982822776251512
2009	12	0.009765864727083939	0.4201950085147126	0.29470867819376956
2010	3	-0.03726662453631926	0.31915874756283996	0.5094378259554749
2010	6	-0.16020924493251365	0.3685581029864843	0.5469064494305405
2010	9	0.04594980724092745	0.5663676337154037	0.35484983423005034
2010	12	0.23158805521603845	0.2685130107651313	0.47018294865922455
2011	3	0.03160316784676352	0.20724748629000606	0.5441398141858051
2011	6	0.22961288410967168	0.4733468685918295	0.31675449841851394
2011	9	0.31921331870021236	0.6458513320455745	0.17647454490266057
2011	12	-0.32523322101258545	0.479479082947702	0.33670188009870733
2012	3	0.03041351621148608	0.26689833027371246	0.3161277576319471
2012	6	-0.04315593175591347	0.24999165361858552	0.4707227483150529
2012	9	-0.0207939856032297	0.28998099522226006	0.267081314059758
2012	12	-0.189156685949435	0.2925294511938296	0.4476134758458782
2013	3	-0.03310547510971972	0.9053820412087519	0.32688809991352175
2013	6	0.05138803185677685	0.19716305432800701	0.5697040346421398
2013	9	0.16242292649909157	0.313923752182444	0.2882871554773947
2013	12	0.08315724177942893	0.24414343790068718	0.37277010416115763
2014	3	-0.10001938737042512	0.24190288500676052	0.2196152181045839
2014	6	0.1377044240857259	0.29121934878346356	0.46941575914641376
2014	9	0.05025783127625021	0.28586333190101965	0.4367048914916323
2014	12	-0.19952552628754397	0.22824470985002476	0.4387404038585611
2015	3	0.1970572005898046	0.29050544202450695	0.7016697997479693
2015	6	0.10133162560289619	0.22370137954628233	0.4755627128094158
2015	9	0.039991145155350794	0.8784570758231799	0.37402991048823714
2015	12	-0.17312301510191858	0.24805306629225163	0.5326473556111909
2016	3	-0.31271121585794787	0.26643936572709903	0.5314138337709251
2016	6	-0.0014901965526332734	0.20180137915577748	0.5699685468059517
2016	9	0.22296759742267178	0.8276538096649608	0.4768179402991493
2016	12	-0.02251601064067931	0.340626904893724	0.5115516192655286
2017	3	0.021566254579147983	0.38858163329564893	0.6564692620553053
2017	6	0.07351326611921995	0.18290308193967697	0.5233365184472648
2017	9	0.12545869304990834	0.2579986307960358	0.3128176434380793
2017	12	0.08572168409919942	0.2816340879079948	0.22642424657434945
2018	3	0.14878745179071357	0.5267713970198289	0.24863989314530124
2018	6	0.5159766896120644	0.3534829358862374	0.41756649080677233
2018	9	0.27401437328785244	0.3285891790022209	0.3768631809278781
2018	12	-0.08183342461100823	0.3976448589060036	0.3078579651455297
2019	3	0.05734439302360781	0.31489738864433325	0.5585265901611444
2019	6	0.12624506949446732	0.3680893459897624	0.47320322931974934
2019	9	-0.17950542201662417	0.7553025567015382	0.37147663708802137
2019	12	-0.0021576758953273517	0.34347156524931993	0.579216042120878
2020	3	0.14263482092249857	0.4444803780820711	0.5790092520987957
2020	6	-0.03462641487046783	0.23427086394126723	0.41669136373383037
2020	9	0.34106080048014414	0.874446455089947	0.1003823394329114
