year	month	actual_ret	expected_ret	sharpe
2005	3	0.05103368575932121	0.21780378228720385	0.7355482399002299
2005	6	0.06229940655297453	0.18074968178489198	0.35797223158534114
2005	9	-0.03976480224770667	0.18265922905589063	0.42839689316081153
2005	12	0.03777492794679243	0.15092876126323485	0.22676906214966938
2006	3	0.040126743692748414	0.2532814442802026	0.573511050789759
2006	6	0.054508230416078066	0.1875454442223467	0.23576305305643835
2006	9	-0.02869145160360677	0.7459511313857116	0.08982402047210207
2006	12	-0.0896059538753684	0.17906006319634848	0.6334574278628792
2007	3	-0.06200306408698828	0.3288786013753835	0.5496172549029029
2007	6	0.07622924239586225	0.22278078386063066	0.7668479302703977
2007	9	-0.0717981995814328	0.2666667633449994	0.3692791669479882
2007	12	-0.018041249625310715	0.3775933552098841	0.0016926626775488562
2008	3	-0.038658138272649856	0.21223018748686054	0.5014197786819553
2008	6	0.01114049344120443	0.6950456284483896	0.26073939323623785
2008	9	0.22986761267850003	0.6055389804490491	0.23594231331929671
2008	12	0.5213016798212474	1.4676728801490628	0.1308991239905295
2009	3	-0.14197532304828225	0.7092339166267826	0.29051984605296377
2009	6	0.001679964399279474	0.3777090184908951	0.04482540175390398
2009	9	1.4504189559304872	0.9368699402946193	-0.24887307255990862
2009	12	0.06859939802828673	0.3157394521063275	0.2777254092897386
2010	3	-0.038179858335322135	0.6483718996718506	0.15247456567348489
2010	6	-0.03904319760266037	0.30254869943357543	0.2515245086190286
2010	9	0.19179594644433934	0.3970217824149238	0.1937567893993225
2010	12	-0.03139200880460423	0.4740540709141611	0.19684874023995497
2011	3	0.02569897561920194	0.21197835887261426	0.3284132584693316
2011	6	0.07238520496605629	0.4538517283369007	0.13768081940041377
2011	9	0.2400312813266368	0.6770148611808504	-0.06321148623662702
2011	12	0.05689264035432398	0.14457317461009433	-0.10236775114586286
2012	3	0.3027553840411266	0.6892273579232935	0.20445957725607397
2012	6	0.14387823589581267	0.37077318303686496	0.2295736253867682
2012	9	-0.038839350096797315	0.6005274712863206	0.26176775789131274
2012	12	-0.11744117758640328	0.3098571584709571	0.3910610253994738
2013	3	0.05508257529458981	0.3870795179880182	0.261330784766309
2013	6	0.3955213838330725	0.32432967121128	0.36344023866776676
2013	9	0.0005375584048779328	0.19489031771809595	0.2577803429571325
2013	12	0.1550758864543828	0.2688945199227428	0.241306829530007
2014	3	0.060027344342968594	0.47358563061477654	0.24597740808775573
2014	6	0.13776626280283555	0.27262679360873193	0.2870986196661025
2014	9	-0.022763235861038466	0.16959022024286882	0.32975496613553895
2014	12	-0.013346244402741656	0.365798931204777	0.25679129434659775
2015	3	0.24167507499099694	0.2336506929299992	0.4130626682384229
2015	6	0.20401311687226512	0.25106416823018035	0.3206041305576192
2015	9	-0.09016498326239683	0.31267682738827346	0.33012082004715987
2015	12	-0.028746067119988675	0.2061981271203202	0.21233521063573335
2016	3	-0.04528791049196779	0.08713059213593172	0.24500641933234757
2016	6	0.005815600502771294	0.11571442406753174	0.23908712051269218
2016	9	0.057228926299896954	0.4777816461059365	0.15113298549709545
2016	12	-0.1629507739943444	0.41600422080910243	0.13275590895121273
2017	3	-0.08966968521142504	0.25673450419921773	0.19070908325117114
2017	6	0.03836565238490226	0.2237490094543546	0.20629974508637552
2017	9	-0.10562538768863453	0.40731470909455575	0.13135891539755712
2017	12	0.04737013931716658	0.14678579342007403	0.2080160416093919
2018	3	0.0576817907021962	0.4739221851020197	0.07321246055352958
2018	6	0.099662908654651	0.5267039402425189	0.3357780617530046
2018	9	0.01563290887138153	0.19523425993916668	0.3162056824037393
2018	12	0.03163829890825991	0.4197956083187825	-0.12546647287863516
2019	3	0.15345641605880836	0.3943852938895516	0.19306259464624514
2019	6	0.11512177881069201	0.4172926222877683	0.20241019558835882
2019	9	-0.20179497125972368	0.46757724237261006	0.2754532570803192
2019	12	0.06381379228408997	0.1843335766375973	0.4688050529770905
2020	3	0.02984770123400163	0.42718060450934736	0.31471851237703347
2020	6	-0.08422653880467597	0.4399192950187655	0.264246691013526
2020	9	0.09987885554252306	0.5375271144335938	0.267405930342658
